"X"	"Y"	"Lattice100m [Points]"	"AvgPrecipitation"	"AvgTempDiff"	"Dist2Faults"	"Dist2GeoBoundaries"	"Elevation"
305335.573761	3371013.648663	0.000000	78.333000	10.542000	3983.508545	2117.179443	1899.333374
305435.573761	3371013.648663	0.000000	78.333000	10.542000	3897.689697	2027.276245	1892.416626
305535.573761	3371013.648663	0.000000	78.333000	10.542000	3797.819092	1922.400879	1847.937500
305635.573761	3371013.648663	0.000000	79.166336	10.589000	3698.218750	1817.539185	1845.666626
305735.573761	3371013.648663	0.000000	80.833000	10.683000	3613.096680	1727.671509	1825.500000
305835.573761	3371013.648663	0.000000	80.833000	10.683000	3514.103027	1622.844849	1776.187500
305935.573761	3371013.648663	0.000000	80.833000	10.683000	3415.450684	1518.041016	1818.916626
306035.573761	3371013.648663	0.000000	80.833000	10.683000	3331.208008	1428.232544	1864.166626
306135.573761	3371013.648663	0.000000	77.625000	10.491500	3233.327881	1323.489990	1941.937500
306235.573761	3371013.648663	0.000000	74.417000	10.300000	3135.885986	1218.789307	2000.166626
306335.573761	3371013.648663	0.000000	74.417000	10.300000	3052.773193	1129.091187	2062.916748
306435.573761	3371013.648663	0.000000	74.417000	10.300000	2956.332031	1024.512573	2114.750000
306535.573761	3371013.648663	0.000000	74.417000	10.300000	2860.464111	920.024719	2167.500000
306635.573761	3371013.648663	1.000000	74.417000	10.300000	2778.830078	830.568787	2225.333252
306735.573761	3371013.648663	0.000000	74.417000	10.300000	2684.285645	726.379272	2278.937500
306835.573761	3371013.648663	0.000000	74.417000	10.300000	2590.506836	622.446899	2310.250000
306935.573761	3371013.648663	0.000000	74.417000	10.300000	2510.849365	533.700745	2358.583252
307035.573761	3371013.648663	0.000000	74.417000	10.300000	2418.858887	430.847748	2445.750000
307135.573761	3371013.648663	0.000000	73.472336	10.200000	2327.915039	329.262329	2510.166748
307235.573761	3371013.648663	0.000000	73.000000	10.150000	2250.960938	244.504242	2517.000000
307335.573761	3371013.648663	0.000000	73.000000	10.150000	2162.491211	153.719376	2500.312500
307435.573761	3371013.648663	0.000000	73.000000	10.150000	2075.486084	83.688332	2494.583252
307535.573761	3371013.648663	0.000000	73.000000	10.150000	2002.317871	25.000000	2510.250000
307635.573761	3371013.648663	0.000000	73.000000	10.150000	1918.816772	26.790461	2513.375000
307735.573761	3371013.648663	0.000000	73.000000	10.150000	1837.412598	68.688332	2514.166748
307835.573761	3371013.648663	0.000000	73.000000	10.150000	1769.665161	90.484688	2523.916748
307935.573761	3371013.648663	0.000000	73.000000	10.150000	1693.324341	110.580322	2523.437500
308035.573761	3371013.648663	0.000000	73.000000	10.150000	1620.034546	90.484688	2509.333252
308135.573761	3371013.648663	0.000000	72.541504	10.208000	1560.171997	90.000000	2485.416748
308235.573761	3371013.648663	0.000000	72.541504	10.208000	1494.267944	100.653679	2428.375000
308335.573761	3371013.648663	0.000000	72.541504	10.208000	1441.382568	140.872482	2402.187500
308435.573761	3371013.648663	0.000000	72.541504	10.208000	1384.393066	104.204903	2414.916748
308535.573761	3371013.648663	0.000000	72.541504	10.208000	1333.539063	90.000000	2412.562500
308635.573761	3371013.648663	0.000000	74.604004	10.364375	1295.018799	90.000000	2377.437500
308735.573761	3371013.648663	0.000000	75.291504	10.416500	1256.563354	81.932182	2330.583252
308835.573761	3371013.648663	0.000000	75.291504	10.416500	1226.302002	31.857571	2255.937500
308935.573761	3371013.648663	0.000000	75.291504	10.416500	1206.881714	26.250000	2187.437500
309035.573761	3371013.648663	0.000000	75.291504	10.416500	1192.220337	25.000000	2116.333252
309135.573761	3371013.648663	0.000000	75.291504	10.416500	1187.142090	28.125000	2059.312500
309235.573761	3371013.648663	0.000000	75.291504	10.416500	1189.980347	39.602539	2035.781250
309335.573761	3371013.648663	1.000000	75.291504	10.416500	1201.618530	40.202847	2082.250000
309435.573761	3371013.648663	0.000000	75.291504	10.416500	1222.618408	60.000000	2220.437500
309535.573761	3371013.648663	0.000000	74.791626	10.409250	1247.213867	150.000000	2313.875000
309635.573761	3371013.648663	0.000000	73.292000	10.387500	1283.136597	255.000000	2343.666748
309735.573761	3371013.648663	0.000000	73.292000	10.387500	1326.757324	360.000000	2330.187500
309835.573761	3371013.648663	0.000000	73.292000	10.387500	1369.317993	450.000000	2313.125000
309935.573761	3371013.648663	0.000000	73.292000	10.387500	1424.434448	555.000000	2328.833252
310035.573761	3371013.648663	0.000000	73.292000	10.387500	1485.184937	660.000000	2351.625000
310135.573761	3371013.648663	0.000000	73.292000	10.387500	1540.948120	750.000000	2370.625000
310235.573761	3371013.648663	0.000000	73.292000	10.387500	1609.839233	855.000000	2357.708252
310335.573761	3371013.648663	0.000000	73.292000	10.387500	1682.635986	872.982178	2339.250000
310435.573761	3371013.648663	0.000000	73.292000	10.387500	1747.572876	795.078064	2312.312500
310535.573761	3371013.648663	0.000000	73.972336	10.523666	1822.736694	699.980164	2281.250000
310635.573761	3371013.648663	0.000000	75.333000	10.796000	1817.855469	604.670166	2227.562500
310735.573761	3371013.648663	0.000000	75.333000	10.796000	1761.160889	525.857239	2188.187500
310835.573761	3371013.648663	0.000000	75.333000	10.796000	1695.424072	439.148132	2130.666748
310935.573761	3371013.648663	0.000000	75.333000	10.796000	1633.984497	362.341614	2097.875000
311035.573761	3371013.648663	0.000000	75.874748	10.880375	1584.084106	299.656036	2060.062500
311135.573761	3371013.648663	0.000000	77.500000	11.133500	1526.701660	225.825867	2038.583374
311235.573761	3371013.648663	0.000000	77.500000	11.133500	1467.853394	152.682388	2008.500000
311335.573761	3371013.648663	1.000000	77.500000	11.133500	1411.908203	94.550888	1986.812500
311435.573761	3371013.648663	0.000000	77.500000	11.133500	1347.157837	32.476761	1962.666626
311535.573761	3371013.648663	0.000000	77.500000	11.133500	1280.927734	26.790461	1985.437500
311635.573761	3371013.648663	0.000000	77.500000	11.133500	1220.387573	65.248337	2020.812500
311735.573761	3371013.648663	0.000000	77.500000	11.133500	1148.065063	163.833481	2012.750000
311835.573761	3371013.648663	0.000000	77.500000	11.133500	1068.729736	252.140182	2018.437500
311935.573761	3371013.648663	0.000000	77.500000	11.133500	998.754883	321.053741	2045.500000
312035.573761	3371013.648663	0.000000	78.389000	11.255500	917.117432	393.703217	2075.833252
312135.573761	3371013.648663	0.000000	78.833496	11.316500	835.479980	468.382965	2067.312500
312235.573761	3371013.648663	0.000000	78.833496	11.316500	765.505066	531.497253	2034.562500
312335.573761	3371013.648663	0.000000	78.833496	11.316500	683.867676	605.738892	1956.000000
300335.573761	3371113.648663	0.000000	71.667000	10.392000	4581.158691	1453.597534	2156.666748
300435.573761	3371113.648663	0.000000	71.667000	10.392000	4628.281738	1520.017944	2147.458252
300535.573761	3371113.648663	0.000000	71.667000	10.392000	4676.590820	1588.626831	2096.208252
300635.573761	3371113.648663	0.000000	71.667000	10.392000	4734.453613	1671.182251	2057.555664
300735.573761	3371113.648663	0.000000	71.458496	10.392000	4793.992676	1746.470581	2113.250000
300835.573761	3371113.648663	1.000000	71.250000	10.392000	4855.000977	1779.171143	2197.222168
300935.573761	3371113.648663	0.000000	71.250000	10.392000	4908.508301	1803.288696	2217.666748
301035.573761	3371113.648663	0.000000	71.250000	10.392000	4940.353027	1836.733032	2220.583252
301135.573761	3371113.648663	0.000000	71.250000	10.392000	4903.319824	1869.511230	2226.666748
301235.573761	3371113.648663	0.000000	71.250000	10.392000	4854.924316	1912.289185	2275.222168
301335.573761	3371113.648663	0.000000	71.250000	10.392000	4808.421875	1959.982666	2339.750000
301435.573761	3371113.648663	0.000000	71.250000	10.392000	4763.690430	2011.827515	2406.555664
301535.573761	3371113.648663	0.000000	71.250000	10.392000	4726.907715	2059.575195	2456.333252
301635.573761	3371113.648663	0.000000	71.250000	10.392000	4685.862305	2118.837646	2540.833252
301735.573761	3371113.648663	0.000000	69.638664	10.286000	4646.730957	2181.387207	2626.000000
301835.573761	3371113.648663	0.000000	68.833000	10.233000	4614.869629	2237.599121	2672.000000
301935.573761	3371113.648663	0.000000	68.833000	10.233000	4579.704590	2305.952881	2758.416748
302035.573761	3371113.648663	0.000000	68.833000	10.233000	4546.589355	2376.857178	2816.666748
302135.573761	3371113.648663	0.000000	68.833000	10.233000	4519.998535	2439.641357	2843.888916
302235.573761	3371113.648663	0.000000	68.770752	10.176750	4491.110840	2515.029297	2839.500000
302335.573761	3371113.648663	0.000000	68.750000	10.158000	4468.119629	2581.251465	2837.250000
302435.573761	3371113.648663	0.000000	68.750000	10.158000	4443.394043	2660.234863	2794.722168
302535.573761	3371113.648663	0.000000	68.750000	10.158000	4421.137695	2741.045898	2747.083252
302635.573761	3371113.648663	0.000000	68.750000	10.158000	4403.915527	2811.551758	2733.416748
302735.573761	3371113.648663	0.000000	68.750000	10.158000	4386.013672	2895.142578	2747.222168
302835.573761	3371113.648663	0.000000	68.750000	10.158000	4370.679199	2980.151123	2772.833252
302935.573761	3371113.648663	0.000000	68.750000	10.158000	4359.455078	3050.394775	2803.750000
303035.573761	3371113.648663	0.000000	68.750000	10.158000	4348.618652	3046.021973	2773.888916
303135.573761	3371113.648663	0.000000	68.750000	10.158000	4340.415527	2994.199219	2674.083252
303235.573761	3371113.648663	0.000000	70.062500	10.183500	4335.345215	2951.972168	2590.833252
303335.573761	3371113.648663	0.000000	70.500000	10.192000	4331.725586	2905.382813	2504.555664
303435.573761	3371113.648663	0.000000	70.500000	10.192000	4330.770996	2862.038818	2451.750000
303535.573761	3371113.648663	0.000000	70.500000	10.192000	4331.926270	2827.397705	2408.083252
303635.573761	3371113.648663	0.000000	70.500000	10.192000	4335.575195	2790.026855	2359.888916
303735.573761	3371113.648663	0.000000	70.500000	10.192000	4341.881836	2756.320313	2332.833252
303835.573761	3371113.648663	0.000000	70.500000	10.192000	4349.246582	2730.239990	2275.083252
303935.573761	3371113.648663	0.000000	70.500000	10.192000	4360.112305	2703.192627	2204.555664
304035.573761	3371113.648663	0.000000	70.500000	10.192000	4373.590820	2680.173340	2164.416748
304135.573761	3371113.648663	0.000000	70.500000	10.192000	4387.060547	2663.500488	2170.916748
304235.573761	3371113.648663	1.000000	75.083000	10.425000	4404.990723	2647.687744	2144.444336
304335.573761	3371113.648663	1.000000	75.083000	10.425000	4425.454590	2636.161133	2045.833374
304435.573761	3371113.648663	0.000000	75.083000	10.425000	4448.190430	2628.583252	1990.666626
304535.573761	3371113.648663	0.000000	75.083000	10.425000	4469.598145	2625.500000	1978.777832
304635.573761	3371113.648663	0.000000	75.895500	10.454250	4496.776367	2625.000000	1951.000000
304735.573761	3371113.648663	0.000000	78.333000	10.542000	4514.392578	2625.000000	1920.444458
304835.573761	3371113.648663	0.000000	78.333000	10.542000	4446.162598	2614.630859	1932.333374
304935.573761	3371113.648663	0.000000	78.333000	10.542000	4344.397461	2527.652832	1989.083374
305035.573761	3371113.648663	0.000000	78.333000	10.542000	4242.782227	2422.983643	1992.888916
305135.573761	3371113.648663	0.000000	78.333000	10.542000	4155.821289	2333.291748	1974.333374
305235.573761	3371113.648663	0.000000	78.333000	10.542000	4054.538574	2228.683350	1951.666626
305335.573761	3371113.648663	0.000000	78.333000	10.542000	3953.440430	2124.111572	1985.722168
305435.573761	3371113.648663	0.000000	78.333000	10.542000	3866.954834	2034.514648	1992.222168
305535.573761	3371113.648663	0.000000	78.333000	10.542000	3766.268555	1930.033813	1948.333374
305635.573761	3371113.648663	0.000000	79.166336	10.589000	3665.812500	1825.609497	1922.777832
305735.573761	3371113.648663	0.000000	80.833000	10.683000	3579.920166	1736.159546	1909.333374
305835.573761	3371113.648663	0.000000	80.833000	10.683000	3479.982178	1631.880127	1825.166626
305935.573761	3371113.648663	0.000000	80.833000	10.683000	3380.335938	1527.694336	1803.666626
306035.573761	3371113.648663	0.000000	80.833000	10.683000	3295.196289	1438.488892	1846.333374
306135.573761	3371113.648663	0.000000	77.625000	10.491500	3196.212402	1334.554810	1933.083374
306235.573761	3371113.648663	0.000000	74.417000	10.300000	3097.605713	1230.792480	1994.000000
306335.573761	3371113.648663	0.000000	74.417000	10.300000	3013.437744	1142.037720	2081.333252
306435.573761	3371113.648663	0.000000	74.417000	10.300000	2915.694824	1038.770508	2156.583252
306535.573761	3371113.648663	0.000000	74.417000	10.300000	2818.448242	935.868713	2206.222168
306635.573761	3371113.648663	1.000000	74.417000	10.300000	2735.561523	848.086304	2256.666748
306735.573761	3371113.648663	1.000000	74.417000	10.300000	2639.466064	746.365723	2313.500000
306835.573761	3371113.648663	0.000000	74.417000	10.300000	2544.040039	645.639587	2361.666748
306935.573761	3371113.648663	0.000000	74.417000	10.300000	2462.881836	560.580566	2406.777832
307035.573761	3371113.648663	0.000000	74.417000	10.300000	2369.027832	463.809906	2461.833252
307135.573761	3371113.648663	0.000000	73.472336	10.200000	2276.099609	371.282013	2484.444336
307235.573761	3371113.648663	0.000000	73.000000	10.150000	2197.333984	297.723694	2484.666748
307335.573761	3371113.648663	0.000000	73.000000	10.150000	2106.611328	209.023285	2471.166748
307435.573761	3371113.648663	0.000000	73.000000	10.150000	2017.205688	108.598381	2475.333252
307535.573761	3371113.648663	0.000000	73.000000	10.150000	1941.846069	34.969017	2491.000000
307635.573761	3371113.648663	0.000000	73.000000	10.150000	1855.624146	25.000000	2529.500000
307735.573761	3371113.648663	0.000000	73.000000	10.150000	1771.329590	18.333334	2559.777832
307835.573761	3371113.648663	0.000000	73.000000	10.150000	1700.957275	19.023689	2584.111084
307935.573761	3371113.648663	0.000000	73.000000	10.150000	1621.383911	55.653244	2566.000000
308035.573761	3371113.648663	0.000000	73.000000	10.150000	1544.700073	19.023689	2527.888916
308135.573761	3371113.648663	1.000000	71.250000	10.133000	1481.804688	25.000000	2512.000000
308235.573761	3371113.648663	0.000000	71.250000	10.133000	1412.249878	35.844387	2464.791748
308335.573761	3371113.648663	0.000000	71.250000	10.133000	1356.179443	72.623772	2444.750000
308435.573761	3371113.648663	0.000000	71.250000	10.133000	1295.467041	42.792519	2462.000000
308535.573761	3371113.648663	0.000000	71.250000	10.133000	1240.979614	22.500000	2441.083252
308635.573761	3371113.648663	0.000000	72.937500	10.245501	1199.502075	25.000000	2417.666748
308735.573761	3371113.648663	0.000000	73.500000	10.283000	1157.896606	25.000000	2354.000000
308835.573761	3371113.648663	0.000000	73.500000	10.283000	1124.991943	20.000000	2233.833252
308935.573761	3371113.648663	0.000000	73.500000	10.283000	1103.799194	32.476761	2190.416748
309035.573761	3371113.648663	0.000000	73.500000	10.283000	1087.756470	94.242905	2129.222168
309135.573761	3371113.648663	0.000000	73.500000	10.283000	1082.190186	64.408943	2073.666748
309235.573761	3371113.648663	1.000000	73.500000	10.283000	1085.301636	23.220613	2081.416748
309335.573761	3371113.648663	0.000000	73.500000	10.283000	1098.045410	25.690355	2145.555664
309435.573761	3371113.648663	0.000000	73.500000	10.283000	1120.977051	60.000000	2281.500000
309535.573761	3371113.648663	0.000000	73.041748	10.235250	1147.742920	150.000000	2378.666748
309635.573761	3371113.648663	0.000000	71.667000	10.092000	1186.673218	255.000000	2395.333252
309735.573761	3371113.648663	0.000000	71.667000	10.092000	1233.691040	360.000000	2369.416748
309835.573761	3371113.648663	0.000000	71.667000	10.092000	1279.340454	450.000000	2357.666748
309935.573761	3371113.648663	0.000000	71.667000	10.092000	1338.163940	555.000000	2376.777832
310035.573761	3371113.648663	0.000000	71.667000	10.092000	1402.637329	660.000000	2397.250000
310135.573761	3371113.648663	0.000000	71.667000	10.092000	1461.545044	750.000000	2400.333252
310235.573761	3371113.648663	0.000000	71.667000	10.092000	1534.005371	855.000000	2402.333252
310335.573761	3371113.648663	0.000000	71.667000	10.092000	1610.219116	908.580383	2382.750000
310435.573761	3371113.648663	0.000000	71.667000	10.092000	1677.955322	838.946045	2345.083252
310535.573761	3371113.648663	0.000000	72.055664	10.244667	1759.410034	746.491882	2329.888916
310635.573761	3371113.648663	0.000000	72.833000	10.550000	1837.199707	658.024475	2268.250000
310735.573761	3371113.648663	0.000000	72.833000	10.550000	1839.871582	586.464417	2218.333252
310835.573761	3371113.648663	0.000000	72.833000	10.550000	1779.990723	510.146973	2164.222168
310935.573761	3371113.648663	0.000000	72.833000	10.550000	1721.223022	436.478638	2138.000000
311035.573761	3371113.648663	0.000000	73.333000	10.654250	1672.013184	373.195099	2113.916748
311135.573761	3371113.648663	0.000000	74.833000	10.967000	1614.403442	298.747101	2087.777832
311235.573761	3371113.648663	0.000000	74.833000	10.967000	1550.077515	227.065582	2054.500000
311335.573761	3371113.648663	0.000000	74.833000	10.967000	1494.222168	162.040039	2028.250000
311435.573761	3371113.648663	0.000000	74.833000	10.967000	1429.241333	105.172745	1999.333374
311535.573761	3371113.648663	0.000000	74.833000	10.967000	1358.608276	37.500000	2009.583374
311635.573761	3371113.648663	0.000000	74.833000	10.967000	1296.121460	50.326622	2044.583374
311735.573761	3371113.648663	0.000000	74.833000	10.967000	1216.400024	108.852173	2057.000000
311835.573761	3371113.648663	0.000000	74.833000	10.967000	1134.762573	185.697830	2062.833252
311935.573761	3371113.648663	0.000000	74.833000	10.967000	1064.787598	245.899124	2084.833252
312035.573761	3371113.648663	0.000000	76.111000	11.127666	983.150208	321.024628	2116.777832
312135.573761	3371113.648663	0.000000	76.750000	11.208000	901.512817	394.222565	2085.750000
312235.573761	3371113.648663	0.000000	76.750000	11.208000	831.537842	457.675568	2064.666748
312335.573761	3371113.648663	0.000000	76.750000	11.208000	749.900452	530.345276	2000.333374
300335.573761	3371213.648663	0.000000	71.667000	10.392000	4504.288086	1517.211182	2085.666748
300435.573761	3371213.648663	0.000000	71.667000	10.392000	4552.205566	1580.973389	2066.750000
300535.573761	3371213.648663	0.000000	71.667000	10.392000	4601.313965	1647.044922	2044.083374
300635.573761	3371213.648663	0.000000	71.667000	10.392000	4660.111816	1726.803467	2088.000000
300735.573761	3371213.648663	0.000000	71.458496	10.392000	4720.588379	1808.971191	2184.750000
300835.573761	3371213.648663	0.000000	71.250000	10.392000	4782.533203	1866.349121	2258.666748
300935.573761	3371213.648663	1.000000	71.250000	10.392000	4836.842285	1889.563477	2285.555664
301035.573761	3371213.648663	1.000000	71.250000	10.392000	4863.527344	1921.508179	2268.916748
301135.573761	3371213.648663	1.000000	71.250000	10.392000	4824.016113	1952.864258	2254.416748
301235.573761	3371213.648663	0.000000	71.250000	10.392000	4774.816895	1993.853027	2285.222168
301335.573761	3371213.648663	0.000000	71.250000	10.392000	4727.526367	2039.642334	2333.583252
301435.573761	3371213.648663	0.000000	71.250000	10.392000	4682.022461	2089.509521	2394.611084
301535.573761	3371213.648663	0.000000	71.250000	10.392000	4644.592773	2135.520996	2454.000000
301635.573761	3371213.648663	0.000000	71.250000	10.392000	4602.813477	2192.734619	2524.000000
301735.573761	3371213.648663	0.000000	69.638664	10.286000	4562.970215	2253.230957	2604.888916
301835.573761	3371213.648663	0.000000	68.833000	10.233000	4530.519531	2307.693604	2645.000000
301935.573761	3371213.648663	0.000000	68.833000	10.233000	4494.694336	2374.032959	2705.583252
302035.573761	3371213.648663	0.000000	68.833000	10.233000	4460.948730	2442.959229	2772.555664
302135.573761	3371213.648663	0.000000	68.833000	10.233000	4433.844238	2504.086670	2831.333252
302235.573761	3371213.648663	0.000000	68.770752	10.176750	4404.391113	2577.593018	2899.750000
302335.573761	3371213.648663	0.000000	68.750000	10.158000	4380.944824	2642.247559	2904.250000
302435.573761	3371213.648663	0.000000	68.750000	10.158000	4355.724609	2719.457764	2850.055664
302535.573761	3371213.648663	0.000000	68.750000	10.158000	4333.018066	2798.561523	2805.916748
302635.573761	3371213.648663	0.000000	68.750000	10.158000	4315.444336	2867.653320	2778.916748
302735.573761	3371213.648663	0.000000	68.750000	10.158000	4297.173828	2949.652588	2799.888916
302835.573761	3371213.648663	0.000000	68.750000	10.158000	4281.520996	3033.135742	2810.750000
302935.573761	3371213.648663	0.000000	68.750000	10.158000	4270.062500	3105.705078	2803.666748
303035.573761	3371213.648663	1.000000	68.750000	10.158000	4258.998535	3123.915771	2777.555664
303135.573761	3371213.648663	0.000000	68.750000	10.158000	4250.623047	3073.407715	2655.250000
303235.573761	3371213.648663	0.000000	70.062500	10.183500	4245.445313	3032.283936	2554.416748
303335.573761	3371213.648663	0.000000	70.500000	10.192000	4241.749023	2986.946533	2463.777832
303435.573761	3371213.648663	0.000000	70.500000	10.192000	4240.773926	2944.804199	2427.750000
303535.573761	3371213.648663	0.000000	70.500000	10.192000	4241.953613	2911.147949	2400.333252
303635.573761	3371213.648663	0.000000	70.500000	10.192000	4245.680176	2874.865234	2357.333252
303735.573761	3371213.648663	0.000000	70.500000	10.192000	4252.120117	2842.165527	2316.500000
303835.573761	3371213.648663	0.000000	70.500000	10.192000	4259.640137	2816.879883	2288.833252
303935.573761	3371213.648663	0.000000	70.500000	10.192000	4270.733398	2790.672119	2233.666748
304035.573761	3371213.648663	1.000000	70.500000	10.192000	4284.493164	2768.380371	2162.916748
304135.573761	3371213.648663	0.000000	70.500000	10.192000	4298.242676	2752.241943	2119.416748
304235.573761	3371213.648663	0.000000	75.083000	10.425000	4316.541504	2736.941650	2079.555664
304335.573761	3371213.648663	0.000000	75.083000	10.425000	4337.422852	2725.792725	2020.666626
304435.573761	3371213.648663	0.000000	75.083000	10.425000	4360.617676	2718.464600	1999.111084
304535.573761	3371213.648663	0.000000	75.083000	10.425000	4382.453125	2715.483398	1999.666626
304635.573761	3371213.648663	0.000000	75.895500	10.454250	4410.168457	2715.000000	1966.500000
304735.573761	3371213.648663	0.000000	78.333000	10.542000	4440.084473	2707.412354	1975.777832
304835.573761	3371213.648663	0.000000	78.333000	10.542000	4423.119629	2640.539795	2005.777832
304935.573761	3371213.648663	0.000000	78.333000	10.542000	4322.868164	2536.184570	2056.583252
305035.573761	3371213.648663	0.000000	78.333000	10.542000	4220.735352	2431.882080	2050.000000
305135.573761	3371213.648663	0.000000	78.333000	10.542000	4133.310059	2342.530762	2032.111084
305235.573761	3371213.648663	0.000000	78.333000	10.542000	4031.461426	2238.355225	2013.833374
305335.573761	3371213.648663	0.000000	78.333000	10.542000	3929.770508	2134.256348	2066.333252
305435.573761	3371213.648663	0.000000	78.333000	10.542000	3842.751953	2045.103882	2059.888916
305535.573761	3371213.648663	0.000000	78.333000	10.542000	3741.413574	1941.194580	2012.750000
305635.573761	3371213.648663	0.000000	79.166336	10.589000	3640.272705	1837.403076	1989.777832
305735.573761	3371213.648663	0.000000	80.833000	10.683000	3553.763184	1748.556641	1959.333374
305835.573761	3371213.648663	0.000000	80.833000	10.683000	3453.067139	1645.065674	1876.416626
305935.573761	3371213.648663	0.000000	80.833000	10.683000	3352.622070	1541.768555	1789.000000
306035.573761	3371213.648663	0.000000	80.833000	10.683000	3266.760254	1453.427002	1826.444458
306135.573761	3371213.648663	0.000000	77.625000	10.491500	3166.886475	1350.647461	1911.916626
306235.573761	3371213.648663	0.000000	74.417000	10.300000	3067.338379	1248.218750	1991.888916
306335.573761	3371213.648663	1.000000	74.417000	10.300000	2982.316406	1160.797241	2064.444336
306435.573761	3371213.648663	0.000000	74.417000	10.300000	2883.517090	1059.369385	2150.750000
306535.573761	3371213.648663	0.000000	74.417000	10.300000	2785.148926	958.671082	2220.444336
306635.573761	3371213.648663	1.000000	74.417000	10.300000	2701.240723	873.183960	2255.888916
306735.573761	3371213.648663	0.000000	74.417000	10.300000	2603.876709	774.788208	2326.750000
306835.573761	3371213.648663	0.000000	74.417000	10.300000	2507.098633	678.270020	2394.555664
306935.573761	3371213.648663	0.000000	74.417000	10.300000	2424.704346	597.871399	2426.555664
307035.573761	3371213.648663	0.000000	74.417000	10.300000	2329.309326	507.859924	2440.000000
307135.573761	3371213.648663	0.000000	73.472336	10.200000	2234.733398	416.994904	2446.333252
307235.573761	3371213.648663	0.000000	73.000000	10.150000	2154.456055	332.944061	2437.555664
307335.573761	3371213.648663	0.000000	73.000000	10.150000	2061.843506	236.295151	2447.333252
307435.573761	3371213.648663	0.000000	73.000000	10.150000	1970.411865	150.496506	2462.000000
307535.573761	3371213.648663	0.000000	73.000000	10.150000	1893.190430	108.598381	2474.222168
307635.573761	3371213.648663	0.000000	73.000000	10.150000	1804.639893	96.932182	2514.833252
307735.573761	3371213.648663	0.000000	73.000000	10.150000	1717.851196	34.969017	2563.222168
307835.573761	3371213.648663	0.000000	73.000000	10.150000	1645.192871	25.000000	2604.666748
307935.573761	3371213.648663	0.000000	73.000000	10.150000	1562.775635	25.000000	2600.750000
308035.573761	3371213.648663	0.000000	73.000000	10.150000	1483.071899	25.000000	2565.222168
308135.573761	3371213.648663	0.000000	71.250000	10.133000	1417.444580	25.690355	2545.555664
308235.573761	3371213.648663	0.000000	71.250000	10.133000	1344.556152	25.517767	2504.041748
308335.573761	3371213.648663	0.000000	71.250000	10.133000	1285.536865	25.000000	2502.000000
308435.573761	3371213.648663	0.000000	71.250000	10.133000	1221.326660	25.000000	2509.444336
308535.573761	3371213.648663	1.000000	71.250000	10.133000	1163.364502	26.035534	2474.916748
308635.573761	3371213.648663	0.000000	72.937500	10.245501	1119.015137	22.500000	2441.666748
308735.573761	3371213.648663	0.000000	73.500000	10.283000	1074.303711	25.000000	2352.222168
308835.573761	3371213.648663	0.000000	73.500000	10.283000	1038.751221	32.476761	2248.500000
308935.573761	3371213.648663	0.000000	73.500000	10.283000	1015.762268	86.317886	2198.583252
309035.573761	3371213.648663	0.000000	73.500000	10.283000	998.307739	150.496506	2137.333252
309135.573761	3371213.648663	0.000000	73.500000	10.283000	992.239807	121.772926	2093.083252
309235.573761	3371213.648663	1.000000	73.500000	10.283000	995.632080	57.623775	2122.583252
309335.573761	3371213.648663	1.000000	73.500000	10.283000	1009.508728	25.000000	2188.000000
309435.573761	3371213.648663	0.000000	73.500000	10.283000	1034.401978	60.000000	2316.833252
309535.573761	3371213.648663	0.000000	73.041748	10.235250	1063.347656	150.000000	2401.166748
309635.573761	3371213.648663	0.000000	71.667000	10.092000	1105.258911	255.000000	2440.555664
309735.573761	3371213.648663	0.000000	71.667000	10.092000	1155.586670	360.000000	2407.833252
309835.573761	3371213.648663	0.000000	71.667000	10.092000	1204.199707	450.000000	2401.000000
309935.573761	3371213.648663	0.000000	71.667000	10.092000	1266.525513	555.000000	2418.666748
310035.573761	3371213.648663	0.000000	71.667000	10.092000	1334.456177	660.000000	2443.500000
310135.573761	3371213.648663	0.000000	71.667000	10.092000	1396.243164	750.000000	2443.000000
310235.573761	3371213.648663	0.000000	71.667000	10.092000	1471.929443	855.000000	2428.500000
310335.573761	3371213.648663	0.000000	71.667000	10.092000	1551.189087	932.127441	2401.500000
310435.573761	3371213.648663	0.000000	71.667000	10.092000	1621.292236	882.876587	2379.000000
310535.573761	3371213.648663	0.000000	72.055664	10.244667	1704.333374	795.518738	2361.777832
310635.573761	3371213.648663	0.000000	72.833000	10.550000	1787.522095	713.196167	2295.500000
310735.573761	3371213.648663	0.000000	72.833000	10.550000	1853.530640	647.762573	2238.083252
310835.573761	3371213.648663	0.000000	72.833000	10.550000	1854.166382	574.327515	2197.333252
310935.573761	3371213.648663	0.000000	72.833000	10.550000	1796.566040	499.964172	2177.750000
311035.573761	3371213.648663	0.000000	73.333000	10.654250	1747.391113	436.478638	2157.750000
311135.573761	3371213.648663	0.000000	74.833000	10.967000	1686.195313	363.118866	2127.333252
311235.573761	3371213.648663	0.000000	74.833000	10.967000	1620.346191	288.043854	2103.916748
311335.573761	3371213.648663	0.000000	74.833000	10.967000	1565.217896	225.046188	2076.583252
311435.573761	3371213.648663	0.000000	74.833000	10.967000	1495.887329	137.793625	2050.444336
311535.573761	3371213.648663	0.000000	74.833000	10.967000	1422.985596	46.139225	2040.916626
311635.573761	3371213.648663	0.000000	74.833000	10.967000	1354.636963	20.517767	2061.500000
